I
1200 Generated by WorldEditor 2.5.0b3

1    470 0 0 EDDP Leipzig-Halle
1302 city Leipzig
112  51.41167196  012.24433166  51.41166066  012.24430651 101
112  51.41160543  012.24422803  51.41157845  012.24419650 101
112  51.41154623  012.24416262  51.41151967  012.24414015 101
116  51.41148431  012.24411802  51.41145942  012.24410125
120 Linear Feature 85
111  51.41231974  012.24438669 101
111  51.41174101  012.24416356 101
112  51.41147705  012.24406285  51.41147575  012.24406285 101
112  51.41141532  012.24403945  51.41139475  012.24403135 101
116  51.41137436  012.24402744  51.41136756  012.24402548
120 Linear Feature 84
111  51.41187210  012.24358027 101
112  51.41182113  012.24378370  51.41180595  012.24384803 101
112  51.41177847  012.24398539  51.41176872  012.24404450 101
112  51.41176076  012.24415810  51.41175751  012.24420214 101
115  51.41175389  012.24434298
120 Linear Feature 83
112  51.41089411  012.24470777  51.41089411  012.24462988 101
112  51.41092448  012.24442472  51.41094660  012.24434961 101
112  51.41102859  012.24419800  51.41106329  012.24415419 101
112  51.41116306  012.24407838  51.41120210  012.24405682 101
111  51.41129009  012.24403108 101
112  51.41142319  012.24398682  51.41147054  012.24394857 101
112  51.41157429  012.24381933  51.41162236  012.24374515 101
112  51.41167406  012.24359040  51.41168779  012.24351680 101
116  51.41170117  012.24334757  51.41170189  012.24327570
120 Linear Feature 82
111  51.41217086  012.24257203 101
111  51.41189064  012.24350489 101
112  51.41181213  012.24373022  51.41177959  012.24379560 101
112  51.41170889  012.24388670  51.41166941  012.24392495 101
112  51.41158439  012.24397711  51.41153841  012.24399102 101
112  51.41141392  012.24402023  51.41136837  012.24402023 101
112  51.41127250  012.24402927  51.41124084  012.24402858 101
112  51.41113369  012.24399659  51.41108554  012.24397642 101
112  51.41098447  012.24388879  51.41093025  012.24382133 101
112  51.41088644  012.24369267  51.41087082  012.24364190 101
116  51.41083395  012.24345413  51.41082614  012.24339293
120 Linear Feature 81
111  51.41165444  012.23280839 101
111  51.41120594  012.23286151 101
115  51.41081610  012.23290947
120 Linear Feature 80
112  51.41036935  012.23365221  51.41036910  012.23357494 101
112  51.41039398  012.23335459  51.41042037  012.23323752 101
112  51.41051182  012.23308162  51.41054689  012.23303642 101
112  51.41065678  012.23295760  51.41070594  012.23293673 101
112  51.41075763  012.23291761  51.41077209  012.23291413 101
112  51.41085596  012.23288747  51.41089608  012.23286835 101
112  51.41098573  012.23279706  51.41102007  012.23276055 101
112  51.41109779  012.23262088  51.41113249  012.23253916 101
112  51.41115960  012.23241745  51.41117117  012.23235196 101
116  51.41117442  012.23224822  51.41117406  012.23221925
120 Linear Feature 79
112  51.41123193  012.23350902  51.41122412  012.23342487 101
112  51.41118031  012.23325448  51.41114994  012.23316685 101
112  51.41107100  012.23305210  51.41101200  012.23298186 101
112  51.41092047  012.23293456  51.41086799  012.23291718 101
112  51.41076605  012.23291579  51.41072484  012.23292135 101
112  51.41062190  012.23289195  51.41056880  012.23287276 101
112  51.41046678  012.23278013  51.41040796  012.23269417 101
112  51.41036111  012.23257316  51.41034081  012.23250806 101
116  51.41030697  012.23234283  51.41030021  012.23227523
120 Linear Feature 78
111  51.41166617  012.23280994 101
112  51.41151866  012.23289214  51.41145706  012.23293595 101
112  51.41139807  012.23301663  51.41137248  012.23305071 101
112  51.41131305  012.23319189  51.41129309  012.23324891 101
112  51.41125666  012.23343460  51.41124191  012.23355214 101
115  51.41124494  012.23364116
120 Linear Feature 77
111  51.41181168  012.23278909 101
111  51.41166959  012.23280625 101
112  51.41160055  012.23279417  51.41157921  012.23278773 101
112  51.41148357  012.23274788  51.41144366  012.23272285 101
112  51.41134563  012.23261992  51.41131136  012.23257402 101
112  51.41124239  012.23243284  51.41122200  012.23236677 101
116  51.41117689  012.23214700  51.41116214  012.23203016
120 Linear Feature 76
111  51.41051469  012.20662864 101
112  51.41033684  012.20651853  51.41030828  012.20649708 101
112  51.41018574  012.20639914  51.41014127  012.20635683 101
112  51.41005886  012.20625252  51.41001837  012.20618239 101
112  51.40997680  012.20605605  51.40996487  012.20601143 101
116  51.40994571  012.20588393  51.40993776  012.20583293
120 Linear Feature 75
111  51.41049569  012.20674473 101
112  51.41034214  012.20678061  51.41026822  012.20682901 101
112  51.41016984  012.20696421  51.41012455  012.20704600 101
112  51.41005115  012.20724462  51.41002461  012.20735811 101
115  51.41002148  012.20752586
120 Linear Feature 74
111  51.41083071  012.21660388 101
112  51.41070001  012.21670434  51.41063807  012.21676944 101
112  51.41057040  012.21690547  51.41054645  012.21696806 101
112  51.41051522  012.21709825  51.41049908  012.21717669 101
115  51.41048399  012.21736447
120 Linear Feature 73
111  51.41090655  012.21575952 101
112  51.41073343  012.21522869  51.41069158  012.21508648 101
112  51.41056977  012.21464584  51.41051230  012.21440850 101
112  51.41043584  012.21402675  51.41038087  012.21370429 101
112  51.41032028  012.21327266  51.41029904  012.21307638 101
116  51.41026619  012.21269315  51.41025892  012.21259253
120 Linear Feature 72
112  51.41033824  012.22315661  51.41036840  012.22315744 101
112  51.41044067  012.22317470  51.41049158  012.22318919 101
112  51.41056538  012.22324714  51.41058617  012.22326694 101
112  51.41066027  012.22335967  51.41068919  012.22340555 101
112  51.41072882  012.22349621  51.41074643  012.22354596 101
116  51.41077554  012.22371394  51.41078879  012.22381427
120 Linear Feature 71
112  51.41071877  012.22246141  51.41071671  012.22251168 101
112  51.41069492  012.22269854  51.41067759  012.22277380 101
112  51.41060931  012.22292191  51.41057241  012.22298228 101
112  51.41049007  012.22307082  51.41045568  012.22309859 101
116  51.41035452  012.22314407  51.41030858  012.22315775
120 Linear Feature 70
111  51.41128781  012.22434764 101
112  51.41109340  012.22371097  51.41105853  012.22358912 101
112  51.41092897  012.22307775  51.41089709  012.22294373 101
112  51.41083079  012.22260600  51.41079218  012.22238902 101
112  51.41073753  012.22195575  51.41072234  012.22181666 101
112  51.41068807  012.22145363  51.41067376  012.22130480 101
115  51.41066257  012.22115105
120 Linear Feature 69
111  51.41227552  012.25565423 101
112  51.41226485  012.25582616  51.41225488  012.25589595 101
112  51.41220495  012.25606540  51.41216834  012.25615596 101
112  51.41208637  012.25624543  51.41203047  012.25630106 101
112  51.41192280  012.25635677  51.41188484  012.25636884 101
112  51.41176468  012.25635347  51.41171557  012.25633560 101
112  51.41162979  012.25628238  51.41159026  012.25625415 101
112  51.41151655  012.25613351  51.41147028  012.25604483 101
112  51.41142239  012.25584082  51.41140981  012.25577995 101
111  51.41139180  012.25559851 101
111  51.41131395  012.25392019 101
111  51.41113939  012.25017722 101
111  51.41090272  012.24511045 101
111  51.41068259  012.24042577 101
111  51.41046290  012.23572028 101
111  51.41024208  012.23100823 101
111  51.40991652  012.22404621 101
112  51.40991243  012.22372124  51.40992076  012.22361526 101
112  51.40997958  012.22343166  51.41002018  012.22335405 101
112  51.41012637  012.22325390  51.41016645  012.22322386 101
112  51.41029855  012.22316025  51.41035528  012.22314697 101
112  51.41057805  012.22313494  51.41066010  012.22314305 101
112  51.41074686  012.22320970  51.41077975  012.22324505 101
112  51.41086181  012.22337139  51.41090555  012.22345890 101
111  51.41105521  012.22379620 101
115  51.41130719  012.22440351
120 Linear Feature 68
111  51.41256033  012.25446371 101
112  51.41246473  012.25454923  51.41243063  012.25458479 101
112  51.41238649  012.25465354  51.41236411  012.25469446 101
112  51.41232018  012.25480078  51.41230888  012.25483701 101
112  51.41228545  012.25492723  51.41227520  012.25497888 101
116  51.41226035  012.25513082  51.41225721  012.25520561
120 Linear Feature 67
112  51.41224573  012.25520533  51.41223579  012.25515027 101
112  51.41218970  012.25496191  51.41215596  012.25488560 101
112  51.41208577  012.25478514  51.41204571  012.25473829 101
112  51.41195895  012.25467213  51.41190864  012.25464556 101
116  51.41183062  012.25463687  51.41179267  012.25463397
120 Linear Feature 66
112  51.41219093  012.25397495  51.41218792  012.25405899 101
112  51.41215960  012.25421643  51.41213671  012.25429709 101
112  51.41207375  012.25440866  51.41204001  012.25445985 101
112  51.41194904  012.25455451  51.41190355  012.25458639 101
116  51.41183156  012.25461730  51.41181710  012.25462310
120 Linear Feature 65
111  51.41277091  012.25432831 101
112  51.41256989  012.25445381  51.41254489  012.25446926 101
112  51.41244127  012.25451225  51.41241355  012.25452239 101
112  51.41222549  012.25457821  51.41218471  012.25458377 101
111  51.41178954  012.25463176 101
112  51.41170435  012.25462912  51.41166519  012.25462469 101
112  51.41156654  012.25457277  51.41153089  012.25454540 101
112  51.41144415  012.25442904  51.41141191  012.25437688 101
112  51.41137157  012.25427167  51.41135024  012.25420444 101
116  51.41132060  012.25402710  51.41131771  012.25398711
120 Linear Feature 64
111  51.41276798  012.25428568 101
112  51.41262303  012.25429901  51.41256158  012.25428684 101
112  51.41244568  012.25420570  51.41240144  012.25416481 101
112  51.41228171  012.25399789  51.41224111  012.25389691 101
116  51.41219062  012.25365238  51.41217969  012.25355890
120 Linear Feature 63
112  51.40961361  012.20445424  51.40963872  012.20447557 101
112  51.40969628  012.20452949  51.40972715  012.20456531 101
112  51.40979087  012.20466654  51.40981622  012.20471967 101
112  51.40985397  012.20484021  51.40987555  012.20492996 101
112  51.40989298  012.20503685  51.40989675  012.20508394 101
111  51.40991672  012.20558188 101
111  51.40995217  012.20634961 101
111  51.41000996  012.20755021 101
111  51.41007777  012.20896565 101
111  51.41016027  012.21062900 101
111  51.41050823  012.21805467 101
111  51.41064714  012.22104577 101
111  51.41088098  012.22600772 101
111  51.41116839  012.23204277 101
111  51.41151573  012.23939574 101
111  51.41173978  012.24405543 101
111  51.41179201  012.24521203 101
111  51.41187961  012.24705104 101
111  51.41219451  012.25376776 101
111  51.41227683  012.25551079 101
112  51.41229707  012.25568591  51.41230984  012.25576158 101
112  51.41235303  012.25590626  51.41237310  012.25596463 101
112  51.41245763  012.25610238  51.41251094  012.25617482 101
112  51.41262007  012.25625286  51.41268043  012.25628068 101
112  51.41280558  012.25625948  51.41284245  012.25625427 101
115  51.41289957  012.25625217
120 Linear Feature 62
112  51.41044034  012.20482254  51.41040745  012.20482486 101
112  51.41026358  012.20486369  51.41018658  012.20489556 101
112  51.41009946  012.20500336  51.41005175  012.20506653 101
112  51.40997258  012.20527516  51.40995378  012.20535862 101
116  51.40992342  012.20561014  51.40992197  012.20565534
120 Linear Feature 61
111  51.41044808  012.20479910 101
111  51.40960915  012.20443485 101
112  51.40939401  012.20428041  51.40934813  012.20421840 101
112  51.40924289  012.20391413  51.40922220  012.20371657 101
111  51.40921051  012.20339067 101
115  51.40895554  012.19798688
120 Linear Feature 60
112  51.42959351  012.21496472  51.42955375  012.21496472 101
112  51.42946338  012.21497632  51.42942470  012.21498444 101
112  51.42935276  012.21502618  51.42932421  012.21504705 101
112  51.42922660  012.21516765  51.42917636  012.21525230 101
112  51.42912936  012.21537579  51.42911274  012.21542218 101
112  51.42908671  012.21557350  51.42907695  012.21563959 101
115  51.42907839  012.21569873
120 Linear Feature 59
112  51.42903145  012.21511843  51.42902483  012.21507398 101
112  51.42897783  012.21490294  51.42894168  012.21479761 101
112  51.42889672  012.21472905  51.42886635  012.21468313 101
116  51.42878784  012.21461216  51.42876701  012.21459547
120 Linear Feature 58
111  51.42866197  012.21455278 101
112  51.42850376  012.21456301  51.42844229  012.21457744 101
112  51.42829238  012.21469405  51.42820018  012.21479865 101
112  51.42815745  012.21494772  51.42814171  012.21501384 101
116  51.42811023  012.21523625  51.42809599  012.21534325
120 Linear Feature 57
111  51.42959290  012.21495346 101
111  51.42901593  012.21470264 101
111  51.42860900  012.21452433 101
112  51.42826877  012.21437192  51.42822974  012.21434854 101
112  51.42814228  012.21427674  51.42811470  012.21424085 101
112  51.42806472  012.21413315  51.42804651  012.21407972 101
115  51.42803610  012.21398621
120 Linear Feature 56
111  51.42871849  012.21278129 101
112  51.42889201  012.21288798  51.42896645  012.21294726 101
112  51.42904141  012.21306915  51.42907680  012.21312592 101
111  51.42932219  012.21351411 101
115  51.42967070  012.21407717
120 Linear Feature 55
112  51.42831471  012.21980882  51.42832685  012.21990831 101
112  51.42837500  012.22007598  51.42840537  012.22015529 101
112  51.42848996  012.22028679  51.42854114  012.22034453 101
112  51.42864091  012.22041202  51.42868950  012.22043219 101
116  51.42879837  012.22043219  51.42885303  012.22042106
120 Linear Feature 54
111  51.42779950  012.21237789 101
111  51.42861362  012.21273268 101
112  51.42872886  012.21279587  51.42877465  012.21284128 101
112  51.42885629  012.21296159  51.42890991  012.21305484 101
112  51.42895092  012.21325068  51.42896341  012.21334335 101
111  51.42896966  012.21357962 101
111  51.42902171  012.21470671 101
111  51.42907435  012.21585386 101
111  51.42925407  012.21968024 101
112  51.42925009  012.21990810  51.42923997  012.22001014 101
112  51.42917996  012.22016900  51.42914562  012.22023568 101
112  51.42907296  012.22033424  51.42904694  012.22036381 101
112  51.42891210  012.22044034  51.42883041  012.22045715 101
112  51.42873606  012.22049484  51.42865039  012.22053716 101
112  51.42856218  012.22062123  51.42850688  012.22068037 101
112  51.42845555  012.22080850  51.42843169  012.22087227 101
112  51.42839048  012.22104794  51.42838072  012.22112274 101
116  51.42837855  012.22124565  51.42837963  012.22128217
120 Linear Feature 53
112  51.42903510  012.22582713  51.42899719  012.22583962 101
112  51.42891887  012.22587223  51.42887368  012.22589518 101
112  51.42881394  012.22594551  51.42878130  012.22597973 101
112  51.42873285  012.22606388  51.42871453  012.22610817 101
112  51.42867989  012.22622453  51.42866382  012.22628492 101
112  51.42864123  012.22641175  51.42863621  012.22646328 101
116  51.42862918  012.22659252  51.42862868  012.22660903
120 Linear Feature 52
112  51.43023569  012.22626557  51.43022685  012.22624848 101
112  51.43016944  012.22614842  51.43014293  012.22610590 101
112  51.43010558  012.22605807  51.43007545  012.22602135 101
112  51.43000165  012.22595660  51.42996490  012.22592375 101
112  51.42987935  012.22586770  51.42984260  012.22584499 101
112  51.42975464  012.22580586  51.42972692  012.22579475 101
112  51.42964348  012.22577059  51.42960311  012.22576141 101
112  51.42950702  012.22576238  51.42947268  012.22576721 101
111  51.42903904  012.22582361 101
112  51.42889280  012.22578934  51.42884782  012.22575828 101
112  51.42874851  012.22567312  51.42870915  012.22562603 101
112  51.42863420  012.22547776  51.42859734  012.22537056 101
116  51.42856424  012.22517620  51.42855299  012.22509205
120 Linear Feature 51
112  51.42859599  012.23452599  51.42862590  012.23451492 101
112  51.42873948  012.23444350  51.42878575  012.23440002 101
112  51.42886528  012.23425334  51.42889275  012.23419362 101
112  51.42894300  012.23397794  51.42896035  012.23387706 101
115  51.42897330  012.23380675
120 Linear Feature 50
112  51.42901735  012.23507657  51.42900832  012.23502343 101
112  51.42894922  012.23486079  51.42892233  012.23481000 101
112  51.42885206  012.23469103  51.42880911  012.23463467 101
112  51.42874057  012.23458597  51.42869893  012.23455605 101
116  51.42858398  012.23454492  51.42854624  012.23454075
120 Linear Feature 49
112  51.42946782  012.23443614  51.42942444  012.23444797 101
112  51.42932207  012.23449319  51.42928346  012.23451476 101
112  51.42919974  012.23459477  51.42916460  012.23464069 101
112  51.42910864  012.23475271  51.42909086  012.23480349 101
112  51.42905572  012.23492247  51.42904184  012.23498439 101
116  51.42903218  012.23515840  51.42903118  012.23522282
120 Linear Feature 48
112  51.42898206  012.23380494  51.42898900  012.23385782 101
112  51.42905095  012.23413628  51.42910734  012.23425038 101
112  51.42924572  012.23437213  51.42931339  012.23441179 101
116  51.42948994  012.23442362  51.42953115  012.23442501
120 Linear Feature 47
112  51.43063963  012.23487951  51.43060797  012.23482663 101
112  51.43048694  012.23464852  51.43043836  012.23459147 101
112  51.43031126  012.23449059  51.43026354  012.23445301 101
112  51.43019228  012.23442127  51.43016300  012.23440793 101
112  51.43004402  012.23438068  51.42999009  012.23437778 101
112  51.42985996  012.23437778  51.42982984  012.23438020 101
111  51.42953549  012.23441816 101
111  51.42899349  012.23448471 101
111  51.42755702  012.23466046 101
112  51.42714487  012.23470672  51.42712101  012.23470046 101
112  51.42699782  012.23465732  51.42695054  012.23462254 101
112  51.42687983  012.23452514  51.42684860  012.23447783 101
112  51.42677139  012.23421138  51.42676358  012.23407711 101
115  51.42656807  012.22993038
120 Linear Feature 46
111  51.42978404  012.24200169 101
112  51.42963537  012.24208882  51.42958896  012.24212430 101
112  51.42947921  012.24229476  51.42942021  012.24241582 101
116  51.42938855  012.24269272  51.42937987  012.24283952
120 Linear Feature 45
111  51.43105238  012.24183897 101
111  51.42980105  012.24198653 101
112  51.42952620  012.24188326  51.42943625  012.24174701 101
116  51.42933380  012.24143543  51.42928258  012.24116493
120 Linear Feature 44
112  51.42988286  012.25331911  51.42987533  012.25326998 101
112  51.42982412  012.25308518  51.42979651  012.25301955 101
112  51.42973199  012.25291567  51.42970488  012.25287983 101
112  51.42963786  012.25281421  51.42960874  012.25279045 101
115  51.42957409  012.25277435
120 Linear Feature 43
112  51.42982396  012.25200264  51.42981745  012.25208091 101
112  51.42977299  012.25226470  51.42973865  012.25236443 101
112  51.42966671  012.25247343  51.42963237  012.25251923 101
112  51.42952284  012.25261258  51.42946536  012.25264678 101
116  51.42934391  012.25266012  51.42930631  012.25265780
120 Linear Feature 42
111  51.43127774  012.24888910 101
111  51.43070360  012.25080385 101
112  51.43021355  012.25241756  51.43020043  012.25245964 101
112  51.43010998  012.25264676  51.43006028  012.25270715 101
112  51.42996117  012.25278301  51.42992954  012.25280185 101
112  51.42985363  012.25282746  51.42982441  012.25283229 101
112  51.42971837  012.25281635  51.42968975  012.25280524 101
111  51.42955450  012.25275499 101
111  51.42932851  012.25266967 101
115  51.42826643  012.25225970
120 Linear Feature 41
112  51.42951269  012.25097531  51.42954378  012.25099735 101
112  51.42963776  012.25108721  51.42967427  012.25113533 101
112  51.42974440  012.25127854  51.42977368  012.25136493 101
116  51.42980043  012.25154351  51.42980983  012.25164497
120 Linear Feature 40
112  51.42975463  012.25026846  51.42974249  012.25034082 101
112  51.42969911  012.25052519  51.42967959  012.25058085 101
112  51.42959804  012.25072278  51.42955943  012.25077705 101
112  51.42946747  012.25085776  51.42942322  012.25088420 101
112  51.42934656  012.25087594  51.42931360  012.25087594 101
115  51.42925546  012.25086327
120 Linear Feature 39
112  51.43005186  012.25115414  51.43002547  012.25113559 101
112  51.42993293  012.25103818  51.42988304  012.25097093 101
112  51.42981761  012.25083525  51.42979448  012.25076800 101
116  51.42976664  012.25060450  51.42975941  012.25052565
120 Linear Feature 38
112  51.43069967  012.25078384  51.43067834  012.25083699 101
112  51.43062587  012.25095617  51.43060679  012.25099563 101
112  51.43055659  012.25107535  51.43053701  012.25110032 101
112  51.43048554  012.25115185  51.43047048  012.25116232 101
112  51.43041576  012.25119333  51.43039367  012.25120259 101
112  51.43032765  012.25122071  51.43031208  012.25122312 101
112  51.43024029  012.25122111  51.43021368  012.25121789 101
112  51.43011452  012.25119010  51.43009343  012.25118125 101
111  51.42999302  012.25114702 101
111  51.42977118  012.25106177 101
111  51.42947458  012.25094772 101
111  51.42920135  012.25084321 101
115  51.42830937  012.25050310
120 Linear Feature 37
112  51.43168635  012.25747680  51.43164939  012.25755445 101
112  51.43155049  012.25772227  51.43149896  012.25779908 101
112  51.43139693  012.25791097  51.43134123  012.25796106 101
112  51.43122307  012.25801867  51.43118195  012.25803537 101
112  51.43099299  012.25809381  51.43096280  012.25809882 101
115  51.43068327  012.25814307
120 Linear Feature 36
111  51.43170944  012.25743021 101
111  51.43138461  012.25851393 101
112  51.43125438  012.25895439  51.43123877  012.25900850 101
112  51.43118192  012.25925096  51.43116818  012.25934413 101
116  51.43114195  012.25962166  51.43113570  012.25974490
120 Linear Feature 35
112  51.43057584  012.25816032  51.43050313  012.25817715 101
112  51.43036221  012.25828295  51.43030824  012.25834186 101
112  51.43023928  012.25846569  51.43022054  012.25850897 101
116  51.43015683  012.25882036  51.43013659  012.25901272
120 Linear Feature 34
112  51.43201088  012.26920405  51.43198745  012.26920336 101
112  51.43183827  012.26916220  51.43177277  012.26911350 101
112  51.43168858  012.26899998  51.43164692  012.26893166 101
112  51.43157840  012.26872637  51.43155715  012.26861017 101
112  51.43154587  012.26836248  51.43154240  012.26829568 101
111  51.43150864  012.26756810 101
111  51.43114102  012.25965859 101
112  51.43109680  012.25877338  51.43109380  012.25870605 101
112  51.43103083  012.25849244  51.43099005  012.25840686 101
112  51.43087553  012.25825727  51.43082218  012.25820231 101
112  51.43064823  012.25814595  51.43058100  012.25815778 101
112  51.43052303  012.25814726  51.43050242  012.25814326 101
112  51.43034688  012.25807312  51.43029441  012.25802403 101
112  51.43019009  012.25788277  51.43015324  012.25780061 101
112  51.43012505  012.25770658  51.43011300  012.25764908 101
116  51.43009252  012.25749882  51.43008921  012.25747708
120 Linear Feature 33
111  51.43227162  012.26745630 101
111  51.43151394  012.26754527 101
112  51.43104763  012.26760305  51.43101336  012.26760583 101
112  51.43088930  012.26757801  51.43083768  012.26754600 101
112  51.43071622  012.26742981  51.43065072  012.26734771 101
112  51.43059563  012.26722943  51.43056917  012.26715637 101
115  51.43054227  012.26697548
120 Linear Feature 32
111  51.42742740  012.21220512 101
112  51.42778263  012.21237020  51.42780962  012.21239790 101
112  51.42793726  012.21270991  51.42797719  012.21288302 101
112  51.42800958  012.21340583  51.42801713  012.21363434 101
111  51.42810053  012.21531047 101
111  51.42819075  012.21721704 101
111  51.42830577  012.21970991 101
111  51.42856362  012.22519958 101
111  51.42863109  012.22661772 101
111  51.42897328  012.23371299 101
111  51.42937187  012.24211888 101
111  51.42974510  012.25018469 101
111  51.42991103  012.25366625 101
111  51.43015748  012.25898924 101
111  51.43038893  012.26391920 101
111  51.43057606  012.26770327 101
112  51.43060247  012.26806986  51.43061061  012.26815657 101
112  51.43066205  012.26840711  51.43068229  012.26848646 101
112  51.43077105  012.26869541  51.43079707  012.26874530 101
112  51.43094061  012.26894881  51.43098177  012.26900434 101
112  51.43108662  012.26910630  51.43111810  012.26913154 101
112  51.43124940  012.26921521  51.43130517  012.26924292 101
112  51.43143536  012.26927338  51.43150657  012.26927819 101
112  51.43164176  012.26926256  51.43167849  012.26925797 101
111  51.43201259  012.26921787 101
112  51.43212048  012.26920209  51.43216082  012.26918400 101
116  51.43227338  012.26910907  51.43231415  012.26906106
120 Linear Feature 31
111  51.42047293  012.20916400 101
112  51.42033415  012.20903124  51.42030639  012.20899507 101
112  51.42022035  012.20885950  51.42020256  012.20882541 101
112  51.42014773  012.20866943  51.42013211  012.20860613 101
112  51.42011606  012.20845031  51.42011173  012.20836684 101
115  51.42011259  012.20825972
120 Linear Feature 30
112  51.42009611  012.20824442  51.42008049  012.20829311 101
112  51.41999677  012.20846840  51.41994949  012.20854492 101
112  51.41982022  012.20865830  51.41977685  012.20868056 101
112  51.41957496  012.20874100  51.41952030  012.20873474 101
115  51.41950989  012.20873683
120 Linear Feature 29
111  51.41987183  012.20962198 101
111  51.42012743  012.20810673 101
115  51.42033976  012.20683045
120 Linear Feature 28
112  51.41987449  012.20963558  51.41988594  012.20957966 101
112  51.41999921  012.20938295  51.42006115  012.20929948 101
112  51.42017595  012.20921260  51.42022957  012.20918088 101
112  51.42036609  012.20917635  51.42041398  012.20917969 101
115  51.42046707  012.20918387
120 Linear Feature 27
112  51.42143878  012.21066361  51.42140444  012.21076621 101
112  51.42132166  012.21091867  51.42127647  012.21098070 101
112  51.42120888  012.21104852  51.42115393  012.21109605 101
112  51.42095964  012.21116458  51.42085987  012.21115902 101
112  51.42072801  012.21109154  51.42066728  012.21106372 101
112  51.42012894  012.21083136  51.42008547  012.21081092 101
112  51.41990707  012.21086741  51.41984485  012.21090107 101
112  51.41972117  012.21104290  51.41964922  012.21115829 101
116  51.41958625  012.21133739  51.41957276  012.21137345
120 Linear Feature 26
112  51.42204103  012.20988315  51.42202748  012.20988235 101
112  51.42183801  012.20991486  51.42174557  012.20996895 101
112  51.42164817  012.21008905  51.42160070  012.21015616 101
116  51.42149584  012.21039002  51.42145517  012.21054412
120 Linear Feature 25
112  51.42114795  012.20949601  51.42121092  012.20955250 101
112  51.42131811  012.20971237  51.42138257  012.20984940 101
112  51.42144475  012.21006996  51.42146199  012.21015771 101
112  51.42148262  012.21039918  51.42146613  012.21050255 101
111  51.42136343  012.21109996 101
111  51.42132371  012.21133075 101
111  51.42118653  012.21217457 101
112  51.42119017  012.21232353  51.42119137  012.21235589 101
112  51.42118957  012.21254429  51.42118565  012.21259018 101
111  51.42116035  012.21273075 101
115  51.42075813  012.21509073
120 Linear Feature 24
112  51.41607255  012.23185839  51.41606162  012.23193267 101
112  51.41599811  012.23233831  51.41598874  012.23242177 101
112  51.41597761  012.23257958  51.41597449  012.23264218 101
116  51.41597566  012.23286806  51.41597443  012.23296303
120 Linear Feature 23
112  51.41654203  012.24507523  51.41653422  012.24517205 101
112  51.41648477  012.24538739  51.41645718  012.24546418 101
112  51.41635463  012.24562610  51.41629946  012.24570623 101
112  51.41617765  012.24577968  51.41611102  012.24580054 101
116  51.41601943  012.24579905  51.41600261  012.24579825
120 Linear Feature 22
112  51.41684619  012.24610708  51.41681294  012.24607752 101
112  51.41668830  012.24592324  51.41663312  012.24582058 101
116  51.41657222  012.24553846  51.41655973  012.24539741
120 Linear Feature 21
112  51.41663592  012.24681819  51.41664566  012.24676171 101
112  51.41674460  012.24649729  51.41681881  012.24639633 101
112  51.41697173  012.24628094  51.41703919  012.24625450 101
116  51.41718985  012.24625931  51.41724532  012.24626892
120 Linear Feature 20
112  51.41662291  012.24688624  51.41661542  012.24697038 101
112  51.41656670  012.24720074  51.41654109  012.24727586 101
112  51.41640616  012.24748118  51.41635119  012.24753527 101
112  51.41622252  012.24759737  51.41613631  012.24760438 101
115  51.41608384  012.24760137
120 Linear Feature 19
111  51.41474342  012.24708932 101
115  51.41709548  012.24799366
120 Linear Feature 18
111  51.41763941  012.24642608 101
111  51.41723914  012.24626863 101
115  51.41465932  012.24528200
120 Linear Feature 17
112  51.41549593  012.23230849  51.41552977  012.23231614 101
112  51.41570285  012.23237665  51.41576054  012.23241629 101
112  51.41586725  012.23256722  51.41590933  012.23265069 101
112  51.41596615  012.23286978  51.41598654  012.23299706 101
112  51.41598914  012.23314869  51.41599088  012.23318556 101
111  51.41602505  012.23390717 101
111  51.41654449  012.24502925 101
111  51.41663269  012.24687004 101
112  51.41665593  012.24731354  51.41666792  012.24739287 101
112  51.41674138  012.24766209  51.41679160  012.24774983 101
112  51.41685985  012.24782255  51.41690306  012.24786595 101
112  51.41702591  012.24795276  51.41705662  012.24797279 101
111  51.41724505  012.24804958 101
115  51.41738131  012.24809955
120 Linear Feature 16
111  51.41950468  012.20876203 101
112  51.41962575  012.20886018  51.41965308  012.20889149 101
112  51.41973637  012.20894870  51.41977194  012.20901826 101
112  51.41982746  012.20919077  51.41985002  012.20929163 101
112  51.41986867  012.20946970  51.41987171  012.20957891 101
112  51.41984828  012.20976533  51.41983353  012.20985297 101
111  51.41970324  012.21063032 101
111  51.41929989  012.21297531 101
111  51.41863987  012.21683681 101
111  51.41830671  012.21879133 101
111  51.41759471  012.22295101 101
111  51.41703924  012.22620709 101
111  51.41690638  012.22697394 101
111  51.41609138  012.23174359 101
112  51.41599191  012.23204182  51.41592145  012.23215840 101
112  51.41576179  012.23226657  51.41567934  012.23230142 101
112  51.41540799  012.23233508  51.41530305  012.23234710 101
115  51.41400833  012.23250455
120 Linear Feature 1
111  51.41192549  012.25635893 101
115  51.41264847  012.25627639
120 Linear Feature 15
111  51.42213115  012.20990457 101
111  51.42129603  012.20953950 101
111  51.42055255  012.20920923 101
111  51.41941222  012.20870552 101
111  51.41599256  012.20720965 101
115  51.41462487  012.20661068
21  51.43193645  012.22077597 2 85.7 3.00 08L PAPI-4L
21  51.41236472  012.20957754 2 85.7 3.00 08R PAPI-4L
21  51.41320697  012.25006122 2 265.7 3.00 26L PAPI-4L
